receita,cod_ap,cod_municipio,feature_03,feature_04,feature_06,feature_07,feature_08,feature_09,feature_10,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18
107870.52,3550308005053,3550308,1,41.95,5,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,94.0,94.8,100.0,100.0,97.6,96.7
95607.38333333332,3550308005053,3550308,1,41.95,5,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,94.0,94.8,100.0,100.0,97.6,96.7
71012.58,2400802001001,2400802,0,30.75,10,0.22064576946236397,0.228079131624553,4.36458559,8.3984210968338,100.0,86.9,100.0,100.0,91.05,90.5
128888.92000000003,2400802001001,2400802,0,30.75,10,0.22064576946236397,0.228079131624553,4.36458559,8.3984210968338,100.0,86.9,100.0,100.0,91.05,90.5
29852.97666666667,5106372001001,5106372,0,33.34,5,0.23119217701700198,0.22988718445523298,5.08439332,5.9973611610891195,95.7,90.6,0.0,100.0,99.1,93.8
37997.136666666665,5106372001001,5106372,0,33.34,5,0.23119217701700198,0.22988718445523298,5.08439332,5.9973611610891195,95.7,90.6,0.0,100.0,99.1,93.8
39436.70333333333,2922409001001,2922409,0,23.15,3,0.123647601856241,0.11390467967644198,4.26605648,8.75925195988263,100.0,86.9,100.0,100.0,91.05,90.5
34162.66333333333,2922409001001,2922409,0,23.15,3,0.123647601856241,0.11390467967644198,4.26605648,8.75925195988263,100.0,86.9,100.0,100.0,91.05,90.5
63334.503333333334,2408300003002,2408300,0,37.0,5,0.16889200602597002,0.16893622071047903,10.85954362,2.6741542987030402,90.0,93.1,100.0,100.0,69.5,85.5
52917.88333333333,2408300003002,2408300,0,37.0,5,0.16889200602597002,0.16893622071047903,10.85954362,2.6741542987030402,90.0,93.1,100.0,100.0,69.5,85.5
48407.37666666667,2512903001001,2512903,0,20.25,7,0.20822560605522603,0.216503926021512,6.59963112,4.16267743412563,100.0,86.9,100.0,100.0,91.05,90.5
44897.18666666667,2512903001001,2512903,0,20.25,7,0.20822560605522603,0.216503926021512,6.59963112,4.16267743412563,100.0,86.9,100.0,100.0,91.05,90.5
382655.75999999983,3509502005013,3509502,1,45.7,17,0.18165982132119599,0.17793854192416197,589.72783319,4.12336418411508,88.3,78.6,100.0,100.0,93.9,91.4
335011.4133333333,3509502005013,3509502,1,45.7,17,0.18165982132119599,0.17793854192416197,589.72783319,4.12336418411508,88.3,78.6,100.0,100.0,93.9,91.4
20244.356666666667,2919306001001,2919306,0,15.5,1,0.144647610821929,0.13217695653046602,3.29069041,8.73743993010048,100.0,86.9,100.0,100.0,91.05,90.5
16991.566666666666,2919306001001,2919306,0,15.5,1,0.144647610821929,0.13217695653046602,3.29069041,8.73743993010048,100.0,86.9,100.0,100.0,91.05,90.5
38207.97666666667,3112604001001,3112604,0,28.0,2,0.131103034774265,0.127953907528516,5.34842562,6.206554121151941,100.0,86.9,100.0,100.0,91.05,90.5
40016.013333333336,3112604001001,3112604,0,28.0,2,0.131103034774265,0.127953907528516,5.34842562,6.206554121151941,100.0,86.9,100.0,100.0,91.05,90.5
19187.77,2400505001001,2400505,0,21.38,5,0.218253528082265,0.198233800452257,4.11521995,7.219174126479929,100.0,86.9,100.0,100.0,91.05,90.5
19186.500000000004,2400505001001,2400505,0,21.38,5,0.218253528082265,0.198233800452257,4.11521995,7.219174126479929,100.0,86.9,100.0,100.0,91.05,90.5
42709.98333333334,3205309005009,3205309,1,23.2,4,0.118748745112078,0.110059743182675,231.35517445,7.305936073059359,100.0,86.9,100.0,100.0,91.05,90.5
42695.40666666667,3205309005009,3205309,1,23.2,4,0.118748745112078,0.110059743182675,231.35517445,7.305936073059359,100.0,86.9,100.0,100.0,91.05,90.5
29579.660000000003,4101002001001,4101002,0,23.6,2,0.247522671984039,0.260255678360954,5.534573,5.378946802216129,100.0,86.9,100.0,100.0,91.05,90.5
28230.853333333333,4101002001001,4101002,0,23.6,2,0.247522671984039,0.260255678360954,5.534573,5.378946802216129,100.0,86.9,100.0,100.0,91.05,90.5
88159.04,2210003001001,2210003,0,30.8,4,0.18597933608448897,0.192458456643139,6.36618097,4.96376451901122,100.0,86.9,100.0,100.0,91.05,90.5
97890.83333333336,2210003001001,2210003,0,30.8,4,0.18597933608448897,0.192458456643139,6.36618097,4.96376451901122,100.0,86.9,100.0,100.0,91.05,90.5
154616.41333333324,3303302005012,3303302,0,23.65,8,0.0983988290578631,0.0894600495753896,291.71213557,2.21463430347738,100.0,86.9,100.0,100.0,91.05,90.5
156796.17333333334,3303302005012,3303302,0,23.65,8,0.0983988290578631,0.0894600495753896,291.71213557,2.21463430347738,100.0,86.9,100.0,100.0,91.05,90.5
212541.30333333326,-1,-1,0,48.04,8,0.14391673644868302,0.144631783912435,201.53011522,3.26982604525439,100.0,83.8,0.0,100.0,94.8,92.4
214809.50333333327,-1,-1,0,48.04,8,0.14391673644868302,0.144631783912435,201.53011522,3.26982604525439,100.0,83.8,0.0,100.0,94.8,92.4
40369.26333333333,2414407001001,2414407,0,26.0,4,0.10357546177558198,0.087561449583307,3.5735837999999998,2.9845400823733104,100.0,86.9,100.0,100.0,91.05,90.5
38593.88999999999,2414407001001,2414407,0,26.0,4,0.10357546177558198,0.087561449583307,3.5735837999999998,2.9845400823733104,100.0,86.9,100.0,100.0,91.05,90.5
34157.31,2909307003001,2909307,0,21.55,2,0.17897016216997103,0.17111978185249302,5.51267973,3.01359129674834,100.0,86.9,100.0,100.0,91.05,90.5
33573.75333333333,2909307003001,2909307,0,21.55,2,0.17897016216997103,0.17111978185249302,5.51267973,3.01359129674834,100.0,86.9,100.0,100.0,91.05,90.5
167967.33000000002,-1,-1,0,49.21,6,0.14391673644868302,0.144631783912435,201.53011522,3.26982604525439,87.4,64.1,100.0,100.0,99.2,90.7
164738.43666666665,-1,-1,0,49.21,6,0.14391673644868302,0.144631783912435,201.53011522,3.26982604525439,87.4,64.1,100.0,100.0,99.2,90.7
144785.62333333332,-1,-1,1,39.61,10,0.20752547301858604,0.19474879221403402,152.04004108,2.20001026671458,100.0,86.9,100.0,100.0,91.05,90.5
144621.1366666667,-1,-1,1,39.61,10,0.20752547301858604,0.19474879221403402,152.04004108,2.20001026671458,100.0,86.9,100.0,100.0,91.05,90.5
92845.75666666667,1100205004018,1100205,1,38.0,12,0.26509967780868304,0.254715018647376,228.91880147,2.18797489000454,67.5,75.7,100.0,50.0,69.1,68.7
80129.75666666667,1100205004018,1100205,1,38.0,12,0.26509967780868304,0.254715018647376,228.91880147,2.18797489000454,67.5,75.7,100.0,50.0,69.1,68.7
71546.80333333333,3204203001001,3204203,0,30.0,2,0.159025833540674,0.15133751777121102,6.748259299999999,4.82718671558216,100.0,86.9,100.0,100.0,91.05,90.5
70121.65333333334,3204203001001,3204203,0,30.0,2,0.159025833540674,0.15133751777121102,6.748259299999999,4.82718671558216,100.0,86.9,100.0,100.0,91.05,90.5
172262.81333333327,4203006003003,4203006,0,50.0,6,0.23290331883219298,0.251046598988238,28.56846482,1.31905239276104,100.0,86.9,100.0,100.0,91.05,90.5
169832.44999999998,4203006003003,4203006,0,50.0,6,0.23290331883219298,0.251046598988238,28.56846482,1.31905239276104,100.0,86.9,100.0,100.0,91.05,90.5
68460.54333333333,3548906005001,3548906,0,57.92,4,0.21748857969098398,0.208620239795471,118.65689387,2.4856145060462596,100.0,86.9,100.0,100.0,91.05,90.5
62750.34333333333,3548906005001,3548906,0,57.92,4,0.21748857969098398,0.208620239795471,118.65689387,2.4856145060462596,100.0,86.9,100.0,100.0,91.05,90.5
39856.57,4217501001001,4217501,0,26.5,2,0.28130014741391496,0.298900224458223,5.67747547,5.73427375422903,100.0,86.9,100.0,100.0,91.05,90.5
34894.840000000004,4217501001001,4217501,0,26.5,2,0.28130014741391496,0.298900224458223,5.67747547,5.73427375422903,100.0,86.9,100.0,100.0,91.05,90.5
110881.03666666667,2208403003002,2208403,0,47.0,7,0.120980377501761,0.11594417050306,20.97482415,1.5961691939345601,76.2,81.3,0.0,50.0,75.8,70.8
101336.17333333334,2208403003002,2208403,0,47.0,7,0.120980377501761,0.11594417050306,20.97482415,1.5961691939345601,76.2,81.3,0.0,50.0,75.8,70.8
27006.17,-1,-1,0,23.5,2,0.137136546716759,0.14863781217561803,5.10005775,5.54262276909434,100.0,86.9,100.0,100.0,91.05,90.5
26440.466666666664,-1,-1,0,23.5,2,0.137136546716759,0.14863781217561803,5.10005775,5.54262276909434,100.0,86.9,100.0,100.0,91.05,90.5
140167.40666666665,3509502005019,3509502,1,54.44,1,0.18165982132119599,0.17793854192416197,589.72783319,4.12336418411508,100.0,81.9,100.0,100.0,76.2,88.3
154372.6866666667,3509502005019,3509502,1,54.44,1,0.18165982132119599,0.17793854192416197,589.72783319,4.12336418411508,100.0,81.9,100.0,100.0,76.2,88.3
53714.22,3101102001001,3101102,0,24.48,5,0.183772082678276,0.185890840823924,6.75501715,3.8919592122674604,100.0,86.9,100.0,100.0,91.05,90.5
50817.24333333335,3101102001001,3101102,0,24.48,5,0.183772082678276,0.185890840823924,6.75501715,3.8919592122674604,100.0,86.9,100.0,100.0,91.05,90.5
64442.056666666664,2615607001001,2615607,1,35.78,4,0.156993080949126,0.17652533981068105,10.44179347,3.3876486330837796,100.0,86.9,100.0,100.0,91.05,90.5
53303.28666666666,2615607001001,2615607,1,35.78,4,0.156993080949126,0.17652533981068105,10.44179347,3.3876486330837796,100.0,86.9,100.0,100.0,91.05,90.5
76949.33666666667,2615409003001,2615409,0,25.33,7,0.14040840999160598,0.154383748897443,17.59737588,2.37399995252,100.0,86.9,100.0,100.0,91.05,90.5
58883.35666666667,2615409003001,2615409,0,25.33,7,0.14040840999160598,0.154383748897443,17.59737588,2.37399995252,100.0,86.9,100.0,100.0,91.05,90.5
37309.963333333326,3548005001001,3548005,0,26.5,5,0.15808907565882901,0.157177795331244,8.86783302,4.46647907454554,100.0,86.9,100.0,100.0,91.05,90.5
35515.05333333334,3548005001001,3548005,0,26.5,5,0.15808907565882901,0.157177795331244,8.86783302,4.46647907454554,100.0,86.9,100.0,100.0,91.05,90.5
15633.199999999999,2605004001001,2605004,0,21.0,6,0.09465288044871001,0.10230888901108301,9.3197896,4.19445493058177,100.0,86.9,100.0,100.0,91.05,90.5
11392.903333333334,2605004001001,2605004,0,21.0,6,0.09465288044871001,0.10230888901108301,9.3197896,4.19445493058177,100.0,86.9,100.0,100.0,91.05,90.5
52531.45333333333,3521903001001,3521903,0,27.0,2,0.24226463026749898,0.24646143616282898,6.27277546,6.58891744086447,100.0,86.9,100.0,100.0,91.05,90.5
58213.583333333336,3521903001001,3521903,0,27.0,2,0.24226463026749898,0.24646143616282898,6.27277546,6.58891744086447,100.0,86.9,100.0,100.0,91.05,90.5
42162.03666666666,3115102001001,3115102,0,23.89,6,0.14426770743240303,0.14621661613949602,6.3016426,5.551237926057509,100.0,86.9,100.0,100.0,91.05,90.5
38187.84333333333,3115102001001,3115102,0,23.89,6,0.14426770743240303,0.14621661613949602,6.3016426,5.551237926057509,100.0,86.9,100.0,100.0,91.05,90.5
57074.92666666667,3554300001001,3554300,0,35.5,2,0.205248505636395,0.196880148618927,6.89318123,4.41014332965821,100.0,86.9,100.0,100.0,91.05,90.5
49665.29,3554300001001,3554300,0,35.5,2,0.205248505636395,0.196880148618927,6.89318123,4.41014332965821,100.0,86.9,100.0,100.0,91.05,90.5
317956.65333333315,3548500005005,3548500,0,62.15,12,0.16728186212309398,0.16072041411994198,272.43093506,1.84346239106289,100.0,96.6,100.0,100.0,100.0,98.3
386388.41666666634,3548500005005,3548500,0,62.15,12,0.16728186212309398,0.16072041411994198,272.43093506,1.84346239106289,100.0,96.6,100.0,100.0,100.0,98.3
56244.5,5104104003002,5104104,0,24.0,3,0.281184456540164,0.264856090537754,11.53585453,2.947331191606,100.0,86.9,100.0,100.0,91.05,90.5
62723.88999999999,5104104003002,5104104,0,24.0,3,0.281184456540164,0.264856090537754,11.53585453,2.947331191606,100.0,86.9,100.0,100.0,91.05,90.5
45876.07333333333,1100346001001,1100346,0,28.0,3,0.30099955460317196,0.306818300087903,3.54234595,5.86063412061185,100.0,86.9,100.0,100.0,91.05,90.5
47635.07333333334,1100346001001,1100346,0,28.0,3,0.30099955460317196,0.306818300087903,3.54234595,5.86063412061185,100.0,86.9,100.0,100.0,91.05,90.5
86844.36,2400703001001,2400703,0,30.5,4,0.216889447194258,0.20880153538163,4.57575598,7.18648939992813,100.0,95.0,100.0,100.0,95.8,97.7
136678.87333333332,2400703001001,2400703,0,30.5,4,0.216889447194258,0.20880153538163,4.57575598,7.18648939992813,100.0,95.0,100.0,100.0,95.8,97.7
119619.45666666667,-1,-1,0,39.42,7,0.231599270139751,0.20177068831284697,13.96968656,2.51965329570651,100.0,85.6,100.0,100.0,45.4,77.7
129673.3,-1,-1,0,39.42,7,0.231599270139751,0.20177068831284697,13.96968656,2.51965329570651,100.0,85.6,100.0,100.0,45.4,77.7
42272.46333333334,-1,-1,0,24.15,2,0.0723444423204593,0.0856223284424223,14.36113794,2.55898459491274,100.0,86.9,100.0,100.0,91.05,90.5
38069.46666666667,-1,-1,0,24.15,2,0.0723444423204593,0.0856223284424223,14.36113794,2.55898459491274,100.0,86.9,100.0,100.0,91.05,90.5
48440.98333333334,1502301003001,1502301,0,21.0,6,0.13800161636664698,0.16083757789913197,9.40808882,1.8977852845729,100.0,86.9,100.0,100.0,91.05,90.5
43684.34666666667,1502301003001,1502301,0,21.0,6,0.13800161636664698,0.16083757789913197,9.40808882,1.8977852845729,100.0,86.9,100.0,100.0,91.05,90.5
305770.87666666653,1502400003007,1502400,0,53.7,14,0.156337616124141,0.167341503090052,80.79314256,2.1076592336551,100.0,99.4,100.0,100.0,99.4,99.7
263797.4733333332,1502400003007,1502400,0,53.7,14,0.156337616124141,0.167341503090052,80.79314256,2.1076592336551,100.0,99.4,100.0,100.0,99.4,99.7
35976.253333333334,5007703001001,5007703,0,25.42,1,0.198109428772848,0.210744197546971,3.33134369,9.231905465288039,100.0,86.9,100.0,100.0,91.05,90.5
36815.100000000006,5007703001001,5007703,0,25.42,1,0.198109428772848,0.210744197546971,3.33134369,9.231905465288039,100.0,86.9,100.0,100.0,91.05,90.5
36083.98666666667,4204251001001,4204251,0,21.75,3,0.146843471983604,0.14636725408537302,6.45029362,6.189650903689031,100.0,86.9,100.0,100.0,91.05,90.5
36788.60333333334,4204251001001,4204251,0,21.75,3,0.146843471983604,0.14636725408537302,6.45029362,6.189650903689031,100.0,86.9,100.0,100.0,91.05,90.5
64762.88333333333,3201407003002,3201407,0,33.42,3,0.15743095149898098,0.13216360292927,14.22105695,2.64347458299188,100.0,86.9,100.0,100.0,91.05,90.5
68340.83666666667,3201407003002,3201407,0,33.42,3,0.15743095149898098,0.13216360292927,14.22105695,2.64347458299188,100.0,86.9,100.0,100.0,91.05,90.5
17681.463333333333,2928000003002,2928000,0,24.0,10,0.152952707693572,0.14032475063951902,8.114228,2.7089259108763395,100.0,86.9,100.0,100.0,91.05,90.5
17771.113333333335,2928000003002,2928000,0,24.0,10,0.152952707693572,0.14032475063951902,8.114228,2.7089259108763395,100.0,86.9,100.0,100.0,91.05,90.5
98341.68,2913903003001,2913903,0,28.5,7,0.126779222250718,0.121543513648109,16.22366715,2.10521883749816,84.3,75.0,0.0,100.0,74.6,79.5
84840.73333333334,2913903003001,2913903,0,28.5,7,0.126779222250718,0.121543513648109,16.22366715,2.10521883749816,84.3,75.0,0.0,100.0,74.6,79.5
66275.59666666666,2928802003001,2928802,0,42.0,2,0.14705985653789902,0.13863677873888097,11.31651044,1.8799466095162902,100.0,86.9,100.0,100.0,91.05,90.5
57257.799999999996,2928802003001,2928802,0,42.0,2,0.14705985653789902,0.13863677873888097,11.31651044,1.8799466095162902,100.0,86.9,100.0,100.0,91.05,90.5
47812.793333333335,4124053001001,4124053,0,33.34,2,0.22692639016740299,0.24025297513172303,7.73121389,4.4306601683650895,100.0,86.9,100.0,100.0,91.05,90.5
45562.11666666666,4124053001001,4124053,0,33.34,2,0.22692639016740299,0.24025297513172303,7.73121389,4.4306601683650895,100.0,86.9,100.0,100.0,91.05,90.5
414367.36666666664,3550308005237,3550308,1,53.56,14,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,100.0,71.3,100.0,100.0,98.1,94.6
388231.5966666666,3550308005237,3550308,1,53.56,14,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,100.0,71.3,100.0,100.0,98.1,94.6
190567.21666666667,3550308005235,3550308,1,42.0,9,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,92.0,93.8,100.0,100.0,50.8,78.9
172977.03666666665,3550308005235,3550308,1,42.0,9,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,92.0,93.8,100.0,100.0,50.8,78.9
76851.49333333333,-1,-1,0,23.7,6,0.30448286833322996,0.293491608062972,7.36710341,2.6905588290687996,100.0,86.9,100.0,100.0,91.05,90.5
71519.12000000001,-1,-1,0,23.7,6,0.30448286833322996,0.293491608062972,7.36710341,2.6905588290687996,100.0,86.9,100.0,100.0,91.05,90.5
222856.41999999993,2914802005005,2914802,0,47.7,10,0.126779222250718,0.121543513648109,86.48718376,2.27603787327021,100.0,95.9,100.0,100.0,98.5,98.8
219476.49333333338,2914802005005,2914802,0,47.7,10,0.126779222250718,0.121543513648109,86.48718376,2.27603787327021,100.0,95.9,100.0,100.0,98.5,98.8
144765.92666666667,3550308005240,3550308,1,41.66,7,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,100.0,68.0,100.0,100.0,98.6,94.3
134106.58999999997,3550308005240,3550308,1,41.66,7,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,100.0,68.0,100.0,100.0,98.6,94.3
32631.77666666667,3511607001001,3511607,0,28.35,2,0.17939524335229198,0.17404819841205404,5.00369498,5.826487210860571,100.0,86.9,100.0,100.0,91.05,90.5
32154.039999999997,3511607001001,3511607,0,28.35,2,0.17939524335229198,0.17404819841205404,5.00369498,5.826487210860571,100.0,86.9,100.0,100.0,91.05,90.5
97813.09000000001,3520400003001,3520400,0,47.29,4,0.18830545180480604,0.18658544601520002,14.64099579,3.1058794297605403,100.0,86.9,100.0,100.0,91.05,90.5
96798.55,3520400003001,3520400,0,47.29,4,0.18830545180480604,0.18658544601520002,14.64099579,3.1058794297605403,100.0,86.9,100.0,100.0,91.05,90.5
63109.056666666664,2306306003002,2306306,0,28.0,3,0.206992097803344,0.0394131832704557,13.06017688,1.95644943556434,100.0,86.9,100.0,100.0,91.05,90.5
50742.69666666666,2306306003002,2306306,0,28.0,3,0.206992097803344,0.0394131832704557,13.06017688,1.95644943556434,100.0,86.9,100.0,100.0,91.05,90.5
175216.92,1302603005004,1302603,1,39.0,10,0.108044703501888,0.10676164476695098,1024.6840934,1.7495168174734,100.0,77.5,100.0,100.0,94.6,94.3
158605.3866666667,1302603005004,1302603,1,39.0,10,0.108044703501888,0.10676164476695098,1024.6840934,1.7495168174734,100.0,77.5,100.0,100.0,94.6,94.3
44763.98333333334,3553302001001,3553302,0,30.0,10,0.160409617667103,0.147062006779482,9.39719068,4.307745326096319,100.0,86.9,100.0,100.0,91.05,90.5
40472.23333333333,3553302001001,3553302,0,30.0,10,0.160409617667103,0.147062006779482,9.39719068,4.307745326096319,100.0,86.9,100.0,100.0,91.05,90.5
174533.43333333332,2307304005001,2307304,0,42.6,10,0.192293749165163,0.18450477976677498,107.43711552,2.25545255655547,100.0,96.3,100.0,100.0,70.2,88.5
145942.10666666666,2307304005001,2307304,0,42.6,10,0.192293749165163,0.18450477976677498,107.43711552,2.25545255655547,100.0,96.3,100.0,100.0,70.2,88.5
65169.256666666675,5206404001001,5206404,0,36.05,3,0.34880543956773696,0.33483185924716996,4.17319281,5.989817310572031,100.0,88.4,100.0,100.0,100.0,98.1
62780.850000000006,5206404001001,5206404,0,36.05,3,0.34880543956773696,0.33483185924716996,4.17319281,5.989817310572031,100.0,88.4,100.0,100.0,100.0,98.1
58410.80000000001,3532009001001,3532009,0,26.58,2,0.17845901846104,0.174987368965328,5.33772203,7.731560228854179,100.0,86.9,100.0,100.0,91.05,90.5
43932.66999999999,3532009001001,3532009,0,26.58,2,0.17845901846104,0.174987368965328,5.33772203,7.731560228854179,100.0,86.9,100.0,100.0,91.05,90.5
37282.386666666665,3301306003001,3301306,0,26.16,4,0.136647937171823,0.12423073738722099,10.93761571,4.96216350328743,100.0,86.9,100.0,100.0,91.05,90.5
38123.003333333334,3301306003001,3301306,0,26.16,4,0.136647937171823,0.12423073738722099,10.93761571,4.96216350328743,100.0,86.9,100.0,100.0,91.05,90.5
41121.25666666667,3523602001001,3523602,0,29.56,2,0.15379469640566198,0.148749626037229,5.7698547,5.8275058275058305,100.0,86.9,100.0,100.0,91.05,90.5
38557.729999999996,3523602001001,3523602,0,29.56,2,0.15379469640566198,0.148749626037229,5.7698547,5.8275058275058305,100.0,86.9,100.0,100.0,91.05,90.5
33483.21666666667,2605301003001,2605301,0,20.3,3,0.156993080949126,0.17652533981068105,6.69841614,3.1320471059884705,100.0,86.9,100.0,100.0,91.05,90.5
31251.816666666666,2605301003001,2605301,0,20.3,3,0.156993080949126,0.17652533981068105,6.69841614,3.1320471059884705,100.0,86.9,100.0,100.0,91.05,90.5
38910.76666666667,5217302001001,5217302,0,28.0,4,0.207150935969518,0.213091115220355,5.85151553,4.090983472426769,100.0,86.9,100.0,100.0,91.05,90.5
42976.62666666667,5217302001001,5217302,0,28.0,4,0.207150935969518,0.213091115220355,5.85151553,4.090983472426769,100.0,86.9,100.0,100.0,91.05,90.5
92143.86,4320107001001,4320107,1,49.14,4,0.163417198377467,0.168720551468447,9.26428338,4.34103142906755,100.0,86.9,100.0,100.0,91.05,90.5
90670.83333333333,4320107001001,4320107,1,49.14,4,0.163417198377467,0.168720551468447,9.26428338,4.34103142906755,100.0,86.9,100.0,100.0,91.05,90.5
39546.049999999996,-1,-1,0,26.92,2,0.26174180422251997,0.222979405649627,5.41544306,4.6921921921921905,100.0,86.9,100.0,100.0,91.05,90.5
34166.456666666665,-1,-1,0,26.92,2,0.26174180422251997,0.222979405649627,5.41544306,4.6921921921921905,100.0,86.9,100.0,100.0,91.05,90.5
74273.58333333331,3550308005038,3550308,1,30.94,4,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,100.0,86.9,100.0,100.0,91.05,90.5
69273.31333333334,3550308005038,3550308,1,30.94,4,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,100.0,86.9,100.0,100.0,91.05,90.5
53982.386666666665,3512407001001,3512407,0,30.0,4,0.16336292178731399,0.15969210353688598,10.15295561,4.30403718688129,100.0,86.9,100.0,100.0,91.05,90.5
55925.486666666664,3512407001001,3512407,0,30.0,4,0.16336292178731399,0.15969210353688598,10.15295561,4.30403718688129,100.0,86.9,100.0,100.0,91.05,90.5
65080.88999999999,3513801005008,3513801,0,28.15,6,0.19010222782583397,0.179139940969186,184.46083229,0.969866255443374,100.0,86.9,100.0,100.0,91.05,90.5
62598.52333333334,3513801005008,3513801,0,28.15,6,0.19010222782583397,0.179139940969186,184.46083229,0.969866255443374,100.0,86.9,100.0,100.0,91.05,90.5
95513.48999999999,3303807003001,3303807,0,34.46,4,0.15476855018702,0.14690996538714202,12.1897973,2.47047779040466,88.1,63.8,100.0,100.0,54.4,74.9
90347.17,3303807003001,3303807,0,34.46,4,0.15476855018702,0.14690996538714202,12.1897973,2.47047779040466,88.1,63.8,100.0,100.0,54.4,74.9
105921.27,3301009005002,3301009,0,29.45,5,0.19817750386437502,0.18171278274924102,151.89630480000002,1.6529950203525001,100.0,86.9,100.0,100.0,91.05,90.5
94027.33666666667,3301009005002,3301009,0,29.45,5,0.19817750386437502,0.18171278274924102,151.89630480000002,1.6529950203525001,100.0,86.9,100.0,100.0,91.05,90.5
149119.95999999996,3301009005001,3301009,0,40.0,7,0.19817750386437502,0.18171278274924102,151.89630480000002,1.6529950203525001,100.0,86.9,100.0,100.0,91.05,90.5
160053.2766666666,3301009005001,3301009,0,40.0,7,0.19817750386437502,0.18171278274924102,151.89630480000002,1.6529950203525001,100.0,86.9,100.0,100.0,91.05,90.5
46157.85333333333,-1,-1,0,10.0,2,0.19089644321124496,0.17942305290278895,661.41587319,2.7958400695604997,100.0,86.9,100.0,100.0,91.05,90.5
30425.35666666667,-1,-1,0,10.0,2,0.19089644321124496,0.17942305290278895,661.41587319,2.7958400695604997,100.0,86.9,100.0,100.0,91.05,90.5
41435.51666666667,3303401003002,3303401,0,22.95,2,0.10564617219074901,0.0955063508604972,74.58831612,2.16466615436234,100.0,86.9,100.0,100.0,91.05,90.5
44615.36666666667,3303401003002,3303401,0,22.95,2,0.10564617219074901,0.0955063508604972,74.58831612,2.16466615436234,100.0,86.9,100.0,100.0,91.05,90.5
131952.45666666667,3302007003005,3302007,0,40.28,5,0.1361292183101,0.11944317487634501,30.99843858,2.5179825923470096,100.0,87.3,100.0,100.0,75.2,84.9
120290.39999999998,3302007003005,3302007,0,40.28,5,0.1361292183101,0.11944317487634501,30.99843858,2.5179825923470096,100.0,87.3,100.0,100.0,75.2,84.9
144758.69666666666,2607208003002,2607208,0,36.0,7,0.15688018280193697,0.18448233397776898,30.6163044,3.2843958353860803,100.0,86.9,100.0,100.0,91.05,90.5
160456.0333333333,2607208003002,2607208,0,36.0,7,0.15688018280193697,0.18448233397776898,30.6163044,3.2843958353860803,100.0,86.9,100.0,100.0,91.05,90.5
53787.92333333333,3147907003003,3147907,0,37.5,3,0.14426770743240303,0.14621661613949602,48.39503343,4.42000671841021,100.0,86.9,100.0,100.0,91.05,90.5
50926.116666666676,3147907003003,3147907,0,37.5,3,0.14426770743240303,0.14621661613949602,48.39503343,4.42000671841021,100.0,86.9,100.0,100.0,91.05,90.5
30643.716666666664,5209952001001,5209952,0,20.0,2,0.26987123752389697,0.251106055992609,4.10453455,6.713662302786171,100.0,86.9,100.0,100.0,91.05,90.5
29380.096666666668,5209952001001,5209952,0,20.0,2,0.26987123752389697,0.251106055992609,4.10453455,6.713662302786171,100.0,86.9,100.0,100.0,91.05,90.5
38469.15,3202108001001,3202108,0,37.25,3,0.216240537583047,0.192451030104228,6.20707124,4.12014338098966,100.0,86.9,100.0,100.0,91.05,90.5
37060.57333333334,3202108001001,3202108,0,37.25,3,0.216240537583047,0.192451030104228,6.20707124,4.12014338098966,100.0,86.9,100.0,100.0,91.05,90.5
63537.246666666666,1502707003002,1502707,0,31.51,3,0.151102249576583,0.13071532150297901,15.77061883,2.15540467722815,100.0,86.9,100.0,100.0,91.05,90.5
57439.753333333334,1502707003002,1502707,0,31.51,3,0.151102249576583,0.13071532150297901,15.77061883,2.15540467722815,100.0,86.9,100.0,100.0,91.05,90.5
96610.60666666667,3550308005158,3550308,1,27.26,3,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,100.0,86.9,100.0,100.0,91.05,90.5
95529.71333333333,3550308005158,3550308,1,27.26,3,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,100.0,86.9,100.0,100.0,91.05,90.5
90709.47000000002,2114007003001,2114007,0,31.0,2,0.184484825547347,0.17984651921319,9.91821589,1.97992357495001,100.0,86.9,100.0,100.0,91.05,90.5
87231.96999999999,2114007003001,2114007,0,31.0,2,0.184484825547347,0.17984651921319,9.91821589,1.97992357495001,100.0,86.9,100.0,100.0,91.05,90.5
100127.15000000001,3305109005004,3305109,0,28.04,3,0.0983988290578631,0.0894600495753896,135.68439966,0.8683853459972859,100.0,86.9,100.0,100.0,91.05,90.5
96972.36999999995,3305109005004,3305109,0,28.04,3,0.0983988290578631,0.0894600495753896,135.68439966,0.8683853459972859,100.0,86.9,100.0,100.0,91.05,90.5
