cod_loja,cod_ap,cod_municipio,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,0
914,3520301003001,3520301,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,26.39,FEATURE_05_VALUE_03,2,0.258555439064463,0.271407846738131,8.77479748,3.29055610398157,,,,,,,,,27
929,2408102004011,2408102,,FEATURE_02_VALUE_03,False,45.87,FEATURE_05_VALUE_05,4,0.17812525200506102,0.17387936240557902,507.85469052,2.6438179489950002,,,68.0,84.5,100.0,100.0,73.0,79.7,12
936,2414407001001,2414407,,FEATURE_02_VALUE_03,False,37.0,FEATURE_05_VALUE_06,6,0.17812525200506102,0.17387936240557902,507.85469052,2.6438179489950002,,,100.0,83.5,100.0,100.0,84.1,91.7,12
938,3516309003002,3516309,,FEATURE_02_VALUE_02,False,29.04,FEATURE_05_VALUE_02,4,0.188875419036427,0.191677597009298,58.52298557,0.594378369382381,,,,,,,,,27
944,1707009001001,1707009,,FEATURE_02_VALUE_02,False,36.48,FEATURE_05_VALUE_03,6,0.195697591187723,0.198950592425878,6.71939553,4.7243350498417405,,,,,,,,,13
950,2910701003002,2910701,,FEATURE_02_VALUE_02,False,28.5,FEATURE_05_VALUE_03,8,0.164844900217686,0.143483467462737,11.33561726,1.63323969425753,,,,,,,,,10
952,5221700001001,5221700,,FEATURE_02_VALUE_06,False,30.0,FEATURE_05_VALUE_03,3,0.262863038682888,0.263695244420228,4.13140478,7.04721634954193,,,,,,,,,3
953,4323002004002,4323002,,FEATURE_02_VALUE_06,False,20.93,FEATURE_05_VALUE_06,5,0.116197735939536,0.117093552085394,99.17480272,1.19058013001135,FEATURE_11_VALUE_01,FEATURE_12_VALUE_02,,,,,,,9
967,2708006003001,2708006,,FEATURE_02_VALUE_06,False,28.3,FEATURE_05_VALUE_03,3,0.24626398221326198,0.23622233267470397,10.82392642,2.09117524048515,FEATURE_11_VALUE_01,FEATURE_12_VALUE_01,,,,,,,22
974,3170206005007,3170206,,FEATURE_02_VALUE_02,False,48.0,FEATURE_05_VALUE_01,8,0.146773165485083,0.137831795844566,316.82227638,1.81169813485677,,,100.0,76.6,100.0,100.0,96.3,94.8,16
975,2613701003005,2613701,,FEATURE_02_VALUE_06,False,32.2,FEATURE_05_VALUE_03,6,0.1242655343867,0.0727125830348488,46.04597716,0.9069143147355441,,,,,,,,,2
1007,3170206005007,3170206,,FEATURE_02_VALUE_02,False,45.0,FEATURE_05_VALUE_03,5,0.146773165485083,0.137831795844566,316.82227638,1.81169813485677,,,,,,,,,16
1008,4307807003002,4307807,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,24.58,FEATURE_05_VALUE_03,3,0.15812826364726298,0.16791597617756798,14.82186689,3.0536215952119203,,,,,,,,,9
1013,4320909001001,4320909,,FEATURE_02_VALUE_04,True,23.09,FEATURE_05_VALUE_03,2,0.14088072116557,0.146975758248988,9.88459387,4.64576074332172,,,74.5,78.1,100.0,100.0,54.1,73.9,9
1025,3530607005004,3530607,,FEATURE_02_VALUE_02,False,45.53,FEATURE_05_VALUE_06,9,0.21676335025073104,0.21158341309842102,168.30354708,1.8839798131563001,,,,,,,,,19
1027,3304557005101,3304557,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,49.69,FEATURE_05_VALUE_05,12,0.0983988290578631,0.0894600495753896,2972.1393031,2.9645042306717797,,,100.0,79.1,66.7,100.0,75.8,86.5,4
1034,3140001003002,3140001,,FEATURE_02_VALUE_04,False,29.55,FEATURE_05_VALUE_03,5,0.12156472357526402,0.11717244166488601,15.88370511,1.7006224278085802,,,100.0,72.8,100.0,100.0,90.6,92.1,16
1036,5208806003001,5208806,,FEATURE_02_VALUE_06,False,31.64,FEATURE_05_VALUE_03,4,0.19089644321124496,0.17942305290278895,13.49482812,2.53267146185797,,,,,,,,,3
1039,2600708003001,2600708,,FEATURE_02_VALUE_02,False,21.5,FEATURE_05_VALUE_03,2,0.14397880903003502,0.16393313807995902,8.49049161,2.61403738073454,,,,,,,,,2
1059,3546801003002,3546801,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,42.01,FEATURE_05_VALUE_03,6,0.208766597327068,0.20454290622445698,18.74988354,1.82063139496777,,,,,,,,,6
1065,3550308005003,3550308,,FEATURE_02_VALUE_03,True,63.27,FEATURE_05_VALUE_03,7,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,,,,,,,6
1069,-1,-1,,FEATURE_02_VALUE_02,False,24.72,FEATURE_05_VALUE_03,3,0.0723444423204593,0.0856223284424223,14.80791125,1.9541555116956202,,,,,,,,,0
1073,1504059001001,1504059,,FEATURE_02_VALUE_04,False,31.1,FEATURE_05_VALUE_03,5,0.13800161636664698,0.16083757789913197,10.35737889,3.45315791291136,,,85.0,94.6,0.0,100.0,73.6,82.5,5
1082,3508801001001,3508801,,FEATURE_02_VALUE_04,True,35.26,FEATURE_05_VALUE_03,4,0.186135755002225,0.176453682100464,6.96453454,5.71461226355792,,,,,,,,,27
1089,3525201001001,3525201,,FEATURE_02_VALUE_06,False,28.58,FEATURE_05_VALUE_03,2,0.17845901846104,0.174987368965328,10.39032265,3.63993739307684,,,,,,,,,19
1093,2806701003002,2806701,,FEATURE_02_VALUE_04,False,25.0,FEATURE_05_VALUE_03,2,0.217241399690621,0.19817588349060897,31.42823282,1.1497028018257298,,,100.0,79.2,33.3,100.0,69.7,83.4,18
1094,3515707003008,3515707,,FEATURE_02_VALUE_03,False,47.73,FEATURE_05_VALUE_03,6,0.21676335025073104,0.21158341309842102,60.55207427,1.6242555495397901,,,100.0,84.7,100.0,100.0,76.1,88.7,27
1099,3523503001001,3523503,,FEATURE_02_VALUE_04,False,22.08,FEATURE_05_VALUE_03,3,0.17749983733383104,0.163308408599356,7.20900763,5.06636943965954,,,,,,,,,19
1106,3303302005012,3303302,,FEATURE_02_VALUE_02,False,25.45,FEATURE_05_VALUE_03,4,0.0983988290578631,0.0894600495753896,291.71213557,2.21463430347738,,,,,,,,,4
1109,4208203003005,4208203,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,False,36.81,FEATURE_05_VALUE_03,9,0.169939584308514,0.18051844262921402,90.90050856,1.94864350054318,,,,,,,,,14
1114,4216602005010,4216602,,FEATURE_02_VALUE_03,False,25.31,FEATURE_05_VALUE_03,16,0.133367965306623,0.132701362310555,130.67202359,1.72184461213298,,,100.0,82.9,100.0,100.0,90.1,93.8,14
1124,3152006003001,3152006,,FEATURE_02_VALUE_04,False,30.07,FEATURE_05_VALUE_03,4,0.24729588548452303,0.245415313909659,8.47137489,3.20738982615947,,,,,,,,,16
1126,3303906005013,3303906,,FEATURE_02_VALUE_04,False,23.5,FEATURE_05_VALUE_05,3,0.0895028255943415,0.0793153901003084,129.67293758,2.68328514600425,,,,,,,,,4
1145,3203908003001,3203908,,FEATURE_02_VALUE_06,False,31.83,FEATURE_05_VALUE_03,2,0.262918373872454,0.232816236764597,13.22767452,1.98830874458186,,,100.0,91.2,33.3,100.0,93.0,93.9,20
1148,3204054001001,3204054,,FEATURE_02_VALUE_06,False,24.96,FEATURE_05_VALUE_03,2,0.22088468592298602,0.199936289799673,8.55088045,3.82731169626454,,,,,,,,,20
1151,2111508003002,2111508,,FEATURE_02_VALUE_06,False,27.5,FEATURE_05_VALUE_03,1,0.149531145868204,0.159541372004647,9.64868823,2.46463252329078,,,,,,,,,17
1153,3154606005016,3154606,,FEATURE_02_VALUE_02,False,41.5,FEATURE_05_VALUE_03,3,0.107871270969554,0.10426105196934801,97.82797923,1.23969887714274,,,,,,,,,16
1156,3552205005005,3552205,,FEATURE_02_VALUE_02,True,63.21,FEATURE_05_VALUE_06,5,0.20810473940074697,0.193996955600903,334.69777355,4.34163049933403,,,,,,,,,6
1164,-1,-1,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,38.22,FEATURE_05_VALUE_03,4,0.14397880903003502,0.16393313807995902,20.01157575,1.8663332151322298,,,,,,,,,0
1173,3137809001001,3137809,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,31.0,FEATURE_05_VALUE_03,2,0.152223429297174,0.14242825243804,4.84673167,4.83769532194862,,,,,,,,,16
1175,2200509001001,2200509,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,29.5,FEATURE_05_VALUE_03,4,0.16660946237915802,0.159009274228909,4.294865,5.776340110905731,,,,,,,,,7
1180,2602209003002,2602209,,FEATURE_02_VALUE_04,True,24.94,FEATURE_05_VALUE_03,3,0.212843329729702,0.22342938409166696,7.14857944,2.5691090329873596,,,100.0,95.0,100.0,100.0,99.7,99.1,2
1186,3540606003001,3540606,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,42.54,FEATURE_05_VALUE_03,6,0.20810473940074697,0.193996955600903,18.40712874,1.9257433369280499,,,,,,,,,6
1196,3507605003005,3507605,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,39.31,FEATURE_05_VALUE_03,6,0.17845901846104,0.174987368965328,75.67797745,3.1120654778576498,,,,,,,,,27
1199,3205002005009,3205002,,FEATURE_02_VALUE_06,True,25.8,FEATURE_05_VALUE_05,5,0.118748745112078,0.110059743182675,231.37366479,4.12051687763713,,,,,,,,,20
1208,5101803003003,5101803,,FEATURE_02_VALUE_06,False,41.67,FEATURE_05_VALUE_03,16,0.312349277067565,0.290219973804577,27.12039406,3.4247748210555202,,,99.1,67.4,33.3,100.0,91.7,89.4,15
1213,4309209005014,4309209,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,30.77,FEATURE_05_VALUE_03,3,0.116197735939536,0.117093552085394,109.41671932,2.2038000859482003,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,100.0,93.1,0.0,100.0,98.2,94.7,9
1226,3508108001001,3508108,,FEATURE_02_VALUE_04,False,26.2,FEATURE_05_VALUE_03,4,0.14512823140949402,0.136117377522185,7.31900783,6.030271965265629,,,,,,,,,27
1234,3550308005220,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,True,46.19,FEATURE_05_VALUE_05,6,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,97.0,60.0,66.7,100.0,91.8,88.7,6
1246,2606408003004,2606408,,FEATURE_02_VALUE_02,False,32.0,FEATURE_05_VALUE_03,5,0.14626404420929,0.152495377116875,34.20276472,2.44221117800056,,,76.3,87.7,100.0,100.0,97.9,91.6,2
1247,3552205005016,3552205,,FEATURE_02_VALUE_02,True,43.56,FEATURE_05_VALUE_06,7,0.20810473940074697,0.193996955600903,334.69777355,4.34163049933403,,,67.5,81.4,100.0,50.0,39.5,51.8,6
1254,3543402005008,3543402,,FEATURE_02_VALUE_02,True,29.5,FEATURE_05_VALUE_03,2,0.19144279720493104,0.18346116273752,344.88946932,4.80247567621109,,,,,,,,,6
1267,3550308005064,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,True,44.57,FEATURE_05_VALUE_05,5,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1274,2902708003001,2902708,,FEATURE_02_VALUE_04,False,23.63,FEATURE_05_VALUE_03,4,0.173387140306294,0.162525713043278,7.64566802,1.84542703181516,,,,,,,,,10
1279,-1,-1,,FEATURE_02_VALUE_02,False,8.0,FEATURE_05_VALUE_06,4,0.126779222250718,0.121543513648109,61.10841812,2.21959570064313,,,,,,,,,0
1283,3301876001001,3301876,,FEATURE_02_VALUE_06,False,21.11,FEATURE_05_VALUE_03,4,0.12597824352472098,0.12265527954931099,8.73110737,3.8608547932512303,,,,,,,,,4
1287,2101004001001,2101004,,FEATURE_02_VALUE_06,False,26.0,FEATURE_05_VALUE_03,4,0.149758934108066,0.14052727783389002,5.78486836,3.42465753424658,,,,,,,,,17
1292,4311007003001,4311007,,FEATURE_02_VALUE_02,False,25.08,FEATURE_05_VALUE_03,4,0.16122643212427698,0.17345696808668098,9.83400858,3.53232073472271,,,,,,,,,9
1298,4115200004013,4115200,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,False,53.42,FEATURE_05_VALUE_05,16,0.149256821995988,0.155121866537068,221.80671183,4.27740748848245,,,100.0,78.8,100.0,100.0,86.8,91.9,1
1308,3304557005145,3304557,,FEATURE_02_VALUE_03,True,23.01,FEATURE_05_VALUE_06,5,0.0983988290578631,0.0894600495753896,2972.1393031,2.9645042306717797,,,,,,,,,4
1314,1200203003001,1200203,,FEATURE_02_VALUE_02,False,30.76,FEATURE_05_VALUE_03,9,0.271432373956147,0.25906964771054103,23.1575875,1.22670788405157,,,,,,,,,24
1317,2604106003003,2604106,,FEATURE_02_VALUE_02,False,46.35,FEATURE_05_VALUE_05,13,0.14626404420929,0.152495377116875,163.56762927,2.0167796063246204,,,100.0,91.3,100.0,100.0,72.7,88.6,2
1321,5217104003001,5217104,,FEATURE_02_VALUE_06,False,30.0,FEATURE_05_VALUE_03,2,0.23532826285737,0.226891250215207,6.71533166,4.0368157597287295,,,,,,,,,3
1322,3550308005225,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,38.57,FEATURE_05_VALUE_06,8,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,100.0,85.6,100.0,100.0,100.0,97.7,6
1334,3148103003004,3148103,,FEATURE_02_VALUE_06,False,43.37,FEATURE_05_VALUE_03,6,0.13290797217969502,0.135603824460643,29.72479224,2.2561140691273396,,,,,,,,,16
1335,2102325003001,2102325,,FEATURE_02_VALUE_06,False,24.7,FEATURE_05_VALUE_03,6,0.184484825547347,0.17984651921319,10.87466487,1.42011162077339,,,,,,,,,17
1359,2103208003002,2103208,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,False,44.7,FEATURE_05_VALUE_03,5,0.10885151050328501,0.11861518251054902,17.51892984,1.2872663611554498,,,85.0,67.7,100.0,100.0,59.3,76.7,17
1360,2105401003001,2105401,,FEATURE_02_VALUE_02,False,31.73,FEATURE_05_VALUE_03,6,0.131249458372504,0.13015293766425698,11.60212534,1.5052759923532,,,,,,,,,17
1361,3550308005138,3550308,,FEATURE_02_VALUE_03,True,29.21,FEATURE_05_VALUE_02,2,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1374,3147907003004,3147907,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,47.18,FEATURE_05_VALUE_03,6,0.14426770743240303,0.14621661613949602,48.39503343,4.42000671841021,,,,,,,,,16
1382,2908002001001,2908002,,FEATURE_02_VALUE_02,False,22.9,FEATURE_05_VALUE_03,2,0.126779222250718,0.121543513648109,6.45216156,5.05816894284269,,,,,,,,,10
1384,3113206001001,3113206,,FEATURE_02_VALUE_04,False,30.7,FEATURE_05_VALUE_03,3,0.0981270024057738,0.0954534287523893,5.64929971,3.9929723686312095,,,,,,,,,8
1385,2911105001001,2911105,,FEATURE_02_VALUE_06,False,23.5,FEATURE_05_VALUE_03,2,0.217500440586027,0.20470361254021202,5.01003443,3.94135267223711,,,,,,,,,10
1390,3106200005063,3106200,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,True,43.81,FEATURE_05_VALUE_03,5,0.107871270969554,0.10426105196934801,1264.09381207,3.15677125436104,,,100.0,80.6,100.0,100.0,87.6,92.5,8
1396,2910800004002,2910800,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,63.43,FEATURE_05_VALUE_05,9,0.14705985653789902,0.13863677873888097,222.33668762,1.61935976992136,FEATURE_11_VALUE_02,FEATURE_12_VALUE_02,100.0,81.9,100.0,100.0,96.9,95.9,10
1398,2113009001001,2113009,,FEATURE_02_VALUE_06,False,24.9,FEATURE_05_VALUE_03,2,0.184484825547347,0.17984651921319,5.19170615,3.2344664747549903,,,,,,,,,17
1403,4310801001001,4310801,FEATURE_01_VALUE_08,FEATURE_02_VALUE_04,False,31.44,FEATURE_05_VALUE_03,2,0.140449240676218,0.136630796487754,10.77452095,4.5429765582409605,,,,,,,,,9
1415,3133758001001,3133758,,FEATURE_02_VALUE_06,False,26.1,FEATURE_05_VALUE_03,3,0.14426770743240303,0.14621661613949602,6.75878132,6.29049506196138,,,,,,,,,16
1418,2101400003001,2101400,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,46.0,FEATURE_05_VALUE_03,13,0.24201207102985897,0.234431016088138,28.77333132,2.17051571453377,,,100.0,83.1,33.3,100.0,88.2,90.8,17
1419,3550308005156,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,True,34.07,FEATURE_05_VALUE_03,3,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1421,3538709005007,3538709,,FEATURE_02_VALUE_03,False,38.72,FEATURE_05_VALUE_06,8,0.226762845005806,0.203901727090584,207.51377522,5.620144642086201,,,85.0,64.2,0.0,100.0,77.5,79.3,19
1422,5002704005003,5002704,,FEATURE_02_VALUE_03,False,22.5,FEATURE_05_VALUE_06,4,0.187376319818174,0.19275219707833602,391.76496721,2.4601052925065203,FEATURE_11_VALUE_01,FEATURE_12_VALUE_02,100.0,81.3,100.0,100.0,74.5,87.9,26
1447,2910800004006,2910800,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,15.0,FEATURE_05_VALUE_06,2,0.14705985653789902,0.13863677873888097,222.33668762,1.61935976992136,,,,,,,,,10
1448,3118601005012,3118601,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,False,33.86,FEATURE_05_VALUE_06,5,0.107871270969554,0.10426105196934801,287.13304984,2.00380414510008,,,,,,,,,8
1452,3550308005006,3550308,,FEATURE_02_VALUE_02,True,39.0,FEATURE_05_VALUE_03,1,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1460,2927408005008,2927408,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,True,10.86,FEATURE_05_VALUE_06,1,0.10796294040054699,0.0966270999964763,1355.48660282,4.14229360508605,,,,,,,,,10
1461,-1,-1,,FEATURE_02_VALUE_06,False,49.45,FEATURE_05_VALUE_03,4,0.10564617219074901,0.0955063508604972,74.58831612,2.16466615436234,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,70.6,66.7,100.0,95.4,92.5,0
1462,3550308005144,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,True,27.0,FEATURE_05_VALUE_06,8,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_06,FEATURE_12_VALUE_01,,,,,,,6
1485,3548807003004,3548807,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,45.32,FEATURE_05_VALUE_03,1,0.19010222782583397,0.179139940969186,104.37999525,5.0625221485344,FEATURE_11_VALUE_01,FEATURE_12_VALUE_02,,,,,,,6
1499,3510401003002,3510401,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,38.92,FEATURE_05_VALUE_03,5,0.226762845005806,0.203901727090584,23.05475988,1.88139674894642,,,,,,,,,27
1500,3169406003001,3169406,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,36.88,FEATURE_05_VALUE_03,3,0.167990698683764,0.16289364280521,16.82921347,1.7652562269413399,,,,,,,,,16
1502,3522208003007,3522208,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,28.93,FEATURE_05_VALUE_03,4,0.22015772231641398,0.209369771303964,58.07073262,1.79387213279437,,,,,,,,,19
1503,2112704003002,2112704,,FEATURE_02_VALUE_02,False,21.31,FEATURE_05_VALUE_03,5,0.131249458372504,0.13015293766425698,7.70596866,1.82332026620476,,,,,,,,,17
1507,3550308005071,3550308,,FEATURE_02_VALUE_02,True,30.45,FEATURE_05_VALUE_06,5,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1510,2929503003002,2929503,,FEATURE_02_VALUE_06,False,30.0,FEATURE_05_VALUE_03,2,0.163328238612576,0.151976709736958,13.82887262,2.19867200211073,,,,,,,,,10
1518,3550308005064,3550308,,FEATURE_02_VALUE_02,True,39.45,FEATURE_05_VALUE_01,12,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,100.0,91.3,100.0,100.0,87.1,92.1,6
1523,3556206003005,3556206,,FEATURE_02_VALUE_06,False,31.51,FEATURE_05_VALUE_05,2,0.18165982132119599,0.17793854192416197,64.72888465,2.4946365314573704,,,,,,,,,6
1524,3124104003001,3124104,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,33.03,FEATURE_05_VALUE_03,3,0.107871270969554,0.10426105196934801,17.33818132,1.4879181049875,,,,,,,,,8
1527,3531100003001,3531100,,FEATURE_02_VALUE_03,False,33.24,FEATURE_05_VALUE_03,4,0.18502590110102898,0.180884580988462,18.89303996,1.9050521984302398,,,,,,,,,19
1531,3543402005007,3543402,,FEATURE_02_VALUE_02,True,15.0,FEATURE_05_VALUE_05,6,0.19144279720493104,0.18346116273752,344.88946932,4.80247567621109,,,,,,,,,6
1551,3550308005166,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,42.53,FEATURE_05_VALUE_03,6,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,100.0,64.7,100.0,100.0,99.2,93.9,6
1563,5220603001001,5220603,,FEATURE_02_VALUE_04,False,29.1,FEATURE_05_VALUE_03,3,0.20608952061063399,0.203901697636269,4.50895326,4.94242079770672,,,85.0,76.5,100.0,100.0,59.7,78.2,3
1568,2801405001001,2801405,,FEATURE_02_VALUE_04,False,29.9,FEATURE_05_VALUE_03,3,0.368219432301126,0.3700942767327461,5.33536663,4.65462669893875,,,,,,,,,18
1569,4115200004017,4115200,,FEATURE_02_VALUE_02,False,28.61,FEATURE_05_VALUE_06,7,0.149256821995988,0.155121866537068,221.80671183,4.27740748848245,,,,,,,,,1
1570,3525904005006,3525904,,FEATURE_02_VALUE_03,False,32.1,FEATURE_05_VALUE_03,7,0.254780238181455,0.24696395645968303,188.31757217,2.48820590401497,,,,,,,,,19
1574,1504208005002,1504208,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,55.82,FEATURE_05_VALUE_03,5,0.21002069491096698,0.19283580312892198,94.67133016,2.2893336131407795,,,,,,,,,5
1580,5211909003002,5211909,,FEATURE_02_VALUE_02,False,36.7,FEATURE_05_VALUE_03,4,0.21205929966157702,0.19691994180632602,36.21247992,3.1250651055230296,,,,,,,,,3
1595,2105708003001,2105708,,FEATURE_02_VALUE_06,False,28.0,FEATURE_05_VALUE_03,3,0.184484825547347,0.17984651921319,10.24088408,2.04114957544089,,,,,,,,,17
1598,4212205001001,4212205,,FEATURE_02_VALUE_04,False,25.95,FEATURE_05_VALUE_02,2,0.21148289946870003,0.202998281327436,4.23118543,5.32113020805619,,,,,,,,,14
1602,3541703001001,3541703,,FEATURE_02_VALUE_04,False,23.3,FEATURE_05_VALUE_03,2,0.190719321088189,0.16354536846107,5.65751688,7.29820464165815,,,,,,,,,6
1605,-1,-1,,FEATURE_02_VALUE_03,True,42.16,FEATURE_05_VALUE_03,6,0.18165982132119599,0.17793854192416197,589.72783319,4.12336418411508,,,100.0,86.6,100.0,100.0,98.4,97.2,0
1613,2914901001001,2914901,,FEATURE_02_VALUE_02,False,20.14,FEATURE_05_VALUE_03,2,0.126779222250718,0.121543513648109,5.93595489,3.62069589775155,,,,,,,,,10
1623,-1,-1,,FEATURE_02_VALUE_02,True,32.85,FEATURE_05_VALUE_03,3,0.108044703501888,0.10676164476695098,1024.6840934,1.7495168174734,,,,,,,,,0
1624,-1,-1,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,True,23.0,FEATURE_05_VALUE_03,4,0.10796294040054699,0.0966270999964763,1355.48660282,4.14229360508605,,,,,,,,,0
1626,3501608005010,3501608,,FEATURE_02_VALUE_03,False,24.35,FEATURE_05_VALUE_06,5,0.18165982132119599,0.17793854192416197,133.39061565,4.36068061503039,,,100.0,87.9,0.0,100.0,72.0,84.8,27
1632,3554102003002,3554102,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,15.0,FEATURE_05_VALUE_06,3,0.157930803400635,0.159030009934577,131.69543389,3.63839632720429,,,,,,,,,6
1667,3505302003002,3505302,,FEATURE_02_VALUE_03,False,27.65,FEATURE_05_VALUE_03,3,0.15742464117478502,0.155198700948254,17.75901198,5.506456320035241,,,,,,,,,27
1669,5201108005007,5201108,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,True,9.0,FEATURE_05_VALUE_06,2,0.17992923349355605,0.17866959160173002,141.9016877,2.182863972103,,,,,,,,,3
1674,3538709005008,3538709,,FEATURE_02_VALUE_03,False,39.15,FEATURE_05_VALUE_02,3,0.226762845005806,0.203901727090584,207.51377522,5.620144642086201,,,,,,,,,19
1685,3101904001001,3101904,,FEATURE_02_VALUE_06,False,30.2,FEATURE_05_VALUE_03,3,0.14426770743240303,0.14621661613949602,5.88182512,5.09424350483953,,,,,,,,,8
1686,3513801005006,3513801,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,55.7,FEATURE_05_VALUE_05,11,0.19010222782583397,0.179139940969186,184.46083229,0.969866255443374,,,97.0,54.4,100.0,100.0,45.0,71.6,27
1696,1302603005008,1302603,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,True,63.98,FEATURE_05_VALUE_05,12,0.108044703501888,0.10676164476695098,1024.6840934,1.7495168174734,,,99.1,91.4,100.0,100.0,97.4,97.4,29
1708,2414001001001,2414001,,FEATURE_02_VALUE_06,False,22.65,FEATURE_05_VALUE_03,2,0.11067216122072801,0.111616501414083,4.38392359,6.43956468542727,,,,,,,,,12
1724,4314902004029,4314902,,FEATURE_02_VALUE_03,True,24.83,FEATURE_05_VALUE_05,4,0.116197735939536,0.117093552085394,842.4716612999999,3.7240997327450605,,,,,,,,,9
1732,1505064003002,1505064,,FEATURE_02_VALUE_06,False,32.0,FEATURE_05_VALUE_03,8,0.15665757837440697,0.149828025429274,13.80779605,1.41173148867085,,,,,,,,,5
1734,3550308005138,3550308,,FEATURE_02_VALUE_03,True,58.28,FEATURE_05_VALUE_03,7,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,100.0,91.9,100.0,100.0,98.2,98.0,6
1743,4309209005009,4309209,,FEATURE_02_VALUE_06,False,24.65,FEATURE_05_VALUE_06,4,0.116197735939536,0.117093552085394,109.41671932,2.2038000859482003,,,,,,,,,9
1752,4318705005007,4318705,,FEATURE_02_VALUE_06,False,34.8,FEATURE_05_VALUE_03,5,0.116197735939536,0.117093552085394,106.11390907,3.9409729824407798,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,,,,,,,9
1754,3550308005149,3550308,,FEATURE_02_VALUE_02,True,33.15,FEATURE_05_VALUE_06,5,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1757,3550308005167,3550308,,FEATURE_02_VALUE_03,True,33.8,FEATURE_05_VALUE_03,6,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,80.3,91.5,100.0,50.0,74.4,76.4,6
1760,3170206005008,3170206,,FEATURE_02_VALUE_02,False,30.21,FEATURE_05_VALUE_02,7,0.146773165485083,0.137831795844566,316.82227638,1.81169813485677,,,,,,,,,16
1768,4110706003003,4110706,,FEATURE_02_VALUE_04,False,47.53,FEATURE_05_VALUE_03,7,0.20656629714961,0.20807983282401896,18.81742824,3.34963488979701,,,100.0,75.3,100.0,100.0,97.6,95.1,1
1774,3205002005009,3205002,,FEATURE_02_VALUE_06,True,22.2,FEATURE_05_VALUE_06,3,0.118748745112078,0.110059743182675,231.37366479,4.12051687763713,,,,,,,,,20
